User,Card,Year,Month,Day,Amount,Merchant Name,MCC,Errors?,Is Fraud?,Hour,Minute
118,1,2015,5,25,4903,-2088492411650162548,4784,,False,12,25
118,1,2015,5,25,4621,-2088492411650162548,4784,,False,16,11
118,1,2015,5,26,5682,-2088492411650162548,4784,,False,6,6
118,1,2015,5,26,3478,-2088492411650162548,4784,,False,6,44
118,1,2015,5,26,5173,-2088492411650162548,4784,,False,12,2
118,1,2015,5,26,3009,-2088492411650162548,4784,,False,16,8
118,1,2015,5,27,4231,-2088492411650162548,4784,,False,6,12
118,1,2015,5,27,6048,-2088492411650162548,4784,,False,12,12
118,1,2015,5,27,3461,-2088492411650162548,4784,,False,12,56
118,1,2015,5,27,4421,-2088492411650162548,4784,,False,13,9
118,1,2015,5,27,5540,-2088492411650162548,4784,,False,15,45
118,1,2015,5,27,4860,-2088492411650162548,4784,,False,16,25
118,1,2015,5,28,5218,-2088492411650162548,4784,,False,16,4
118,1,2015,5,29,2937,-2088492411650162548,4784,,False,6,16
118,1,2015,5,29,5114,-2088492411650162548,4784,,False,12,8
118,1,2015,5,30,6300,-2088492411650162548,4784,,False,6,25
118,1,2015,5,30,5349,-2088492411650162548,4784,,False,12,25
118,1,2015,5,30,5014,-2088492411650162548,4784,,False,16,22
118,1,2015,5,31,5802,-2088492411650162548,4784,,False,6,15
118,1,2015,5,31,4601,-2088492411650162548,4784,,False,12,12
118,1,2015,5,31,3391,-2088492411650162548,4784,,False,16,21
118,1,2015,6,1,4223,-2088492411650162548,4784,,False,6,22
118,1,2015,6,1,4202,-2088492411650162548,4784,,False,13,12
118,1,2015,6,2,2551,-2088492411650162548,4784,,False,6,23
118,1,2015,6,2,4545,-2088492411650162548,4784,,False,16,9
118,1,2015,6,3,4949,-2088492411650162548,4784,,False,6,23
118,1,2015,6,3,3735,-2088492411650162548,4784,,False,12,12
118,1,2015,6,3,5552,-2088492411650162548,4784,,False,16,1
118,1,2015,6,4,2322,-2042049018365856408,5815,,False,4,3
118,1,2015,6,4,4484,-2088492411650162548,4784,,False,6,6
118,1,2015,6,4,2422,-2088492411650162548,4784,,False,12,25
118,1,2015,6,4,5493,-2088492411650162548,4784,,False,16,16
118,1,2015,6,5,5302,-2088492411650162548,4784,,False,6,29
118,1,2015,6,5,6164,-2088492411650162548,4784,,False,12,6
118,1,2015,6,5,5907,-2088492411650162548,4784,,False,15,4
118,1,2015,6,5,4296,-2088492411650162548,4784,,False,16,21
118,1,2015,6,6,6056,-2088492411650162548,4784,,False,6,1
118,1,2015,6,6,3546,-2088492411650162548,4784,,False,16,22
118,1,2015,6,7,5572,-2088492411650162548,4784,,False,6,11
118,1,2015,6,7,4598,-2088492411650162548,4784,,False,11,59
118,1,2015,6,7,6413,-2088492411650162548,4784,,False,16,10
118,1,2015,6,8,4429,-2088492411650162548,4784,,False,6,4
118,1,2015,6,8,5113,-2088492411650162548,4784,,False,11,42
118,1,2015,6,8,5066,-2088492411650162548,4784,,False,16,20
118,1,2015,6,9,3637,-2088492411650162548,4784,,False,6,28
118,1,2015,6,9,6114,-2088492411650162548,4784,,False,12,17
118,1,2015,6,9,4086,-2088492411650162548,4784,,False,16,0
118,1,2015,6,10,6680,1698045825511338540,7922,,False,7,8
118,1,2015,6,10,4470,-2088492411650162548,4784,,False,15,40
118,1,2015,6,12,5439,-2088492411650162548,4784,,False,6,11
118,1,2015,6,13,6316,-2088492411650162548,4784,,False,6,25
118,1,2015,6,13,5838,-2088492411650162548,4784,,False,16,7
118,1,2015,6,14,4466,-2088492411650162548,4784,,False,6,23
118,1,2015,6,14,6781,-2088492411650162548,4784,,False,12,15
118,1,2015,6,14,4364,-2088492411650162548,4784,,False,16,7
118,1,2015,6,15,4238,-2088492411650162548,4784,,False,16,23
118,1,2015,6,16,4698,-2088492411650162548,4784,,False,5,15
118,1,2015,6,16,3921,-2088492411650162548,4784,,False,6,8
118,1,2015,6,16,4686,-2088492411650162548,4784,,False,11,52
118,1,2015,6,16,3960,-2088492411650162548,4784,,False,12,10
118,1,2015,6,16,4371,-2088492411650162548,4784,,False,12,33
118,1,2015,6,17,6276,-2088492411650162548,4784,,False,6,7
118,1,2015,6,17,4278,-2088492411650162548,4784,,False,16,19
118,1,2015,6,18,4488,-2088492411650162548,4784,,False,12,8
118,1,2015,6,18,5079,-2088492411650162548,4784,,False,16,12
118,1,2015,6,19,5460,-2088492411650162548,4784,,False,6,19
118,1,2015,6,19,5581,-2088492411650162548,4784,,False,12,8
118,1,2015,6,19,6003,4241336128694185533,4814,,False,14,25
118,1,2015,6,20,5273,-2088492411650162548,4784,,False,6,28
118,1,2015,6,20,4376,-2088492411650162548,4784,,False,16,25
118,1,2015,6,21,5395,-2088492411650162548,4784,,False,6,17
118,1,2015,6,21,4227,-2088492411650162548,4784,,False,11,39
118,1,2015,6,21,5816,-2088492411650162548,4784,,False,12,17
118,1,2015,6,21,4314,-2088492411650162548,4784,,False,16,29
118,1,2015,6,22,4430,-2088492411650162548,4784,,False,6,11
118,1,2015,6,22,4576,-2088492411650162548,4784,,False,12,16
118,1,2015,6,22,5521,-2088492411650162548,4784,,False,16,6
118,1,2015,6,23,5211,-2088492411650162548,4784,,False,6,11
118,1,2015,6,23,5510,-2088492411650162548,4784,,False,16,19
118,1,2015,6,24,1723,6455213054093379528,5815,,False,4,9
118,1,2015,6,24,1951,6455213054093379528,5815,Bad CVV,False,4,14
118,1,2015,6,24,3415,-2088492411650162548,4784,Bad Expiration,False,6,8
118,1,2015,6,24,5537,-2088492411650162548,4784,,False,6,13
118,1,2015,6,24,3401,-2088492411650162548,4784,,False,12,8
118,1,2015,6,24,4887,-2088492411650162548,4784,,False,16,15
118,1,2015,6,25,15771,2743403607688382462,4899,,False,2,19
118,1,2015,6,25,4554,-2088492411650162548,4784,,False,6,20
118,1,2015,6,25,4313,-2088492411650162548,4784,,False,6,42
118,1,2015,6,25,4290,-2088492411650162548,4784,,False,12,7
118,1,2015,6,25,2682,7035602569409149834,5311,,False,22,23
118,1,2015,6,26,2915,-2088492411650162548,4784,,False,6,16
118,1,2015,6,26,4789,-2088492411650162548,4784,,False,12,5
118,1,2015,6,26,4365,-2088492411650162548,4784,,False,15,18
118,1,2015,6,26,5537,-2088492411650162548,4784,,False,16,24
118,1,2015,6,27,3359,-2088492411650162548,4784,,False,16,15
118,1,2015,6,28,5575,-2088492411650162548,4784,,False,5,59
118,1,2015,6,28,3332,-2088492411650162548,4784,,False,6,1
118,1,2015,6,28,5032,-2088492411650162548,4784,,False,11,44
118,1,2015,6,28,3052,-2088492411650162548,4784,,False,12,10
118,1,2015,6,28,4815,-2088492411650162548,4784,,False,13,23
118,1,2015,6,28,5746,-2088492411650162548,4784,,False,16,20
118,1,2015,6,29,3726,-2088492411650162548,4784,,False,6,4
118,1,2015,6,29,4584,-2088492411650162548,4784,,False,7,6
118,1,2015,6,29,4300,-2088492411650162548,4784,,False,12,11
118,1,2015,6,29,5543,-2088492411650162548,4784,,False,16,3
118,1,2015,6,30,4223,-2088492411650162548,4784,,False,6,14
118,1,2015,6,30,4344,-2088492411650162548,4784,,False,6,59
118,1,2015,6,30,5936,-2088492411650162548,4784,,False,7,22
118,1,2015,6,30,4429,-2088492411650162548,4784,,False,12,28
118,1,2015,6,30,5716,-2088492411650162548,4784,,False,16,13
118,1,2015,7,1,4522,-2088492411650162548,4784,,False,6,28
118,1,2015,7,1,3623,-2088492411650162548,4784,,False,6,33
118,1,2015,7,1,5395,-2088492411650162548,4784,,False,12,24
118,1,2015,7,1,4208,-2088492411650162548,4784,,False,16,7
118,1,2015,7,1,3926,-2088492411650162548,4784,,False,16,53
118,1,2015,7,2,3140,-2088492411650162548,4784,,False,5,16
118,1,2015,7,2,4999,-2088492411650162548,4784,,False,6,15
118,1,2015,7,2,2066,-4241409341442030551,7349,,False,11,22
118,1,2015,7,2,5328,-2088492411650162548,4784,,False,12,28
118,1,2015,7,2,5080,-2088492411650162548,4784,,False,15,35
118,1,2015,7,2,6063,-2088492411650162548,4784,,False,16,1
118,1,2015,7,3,5036,-2088492411650162548,4784,,False,6,13
118,1,2015,7,3,6531,-2088492411650162548,4784,,False,12,5
118,1,2015,7,3,3525,-2088492411650162548,4784,Bad Expiration,False,12,13
118,1,2015,7,3,5286,-2088492411650162548,4784,,False,13,28
118,1,2015,7,3,3427,-2088492411650162548,4784,,False,16,7
118,1,2015,7,4,4340,-2088492411650162548,4784,,False,5,41
118,1,2015,7,4,4689,-2088492411650162548,4784,,False,6,29
118,1,2015,7,4,2652,-2088492411650162548,4784,,False,12,21
118,1,2015,7,4,4822,-2088492411650162548,4784,,False,16,12
118,1,2015,7,4,4898,-2088492411650162548,4784,,False,16,54
118,1,2015,7,5,3935,-2088492411650162548,4784,,False,6,3
118,1,2015,7,5,5088,-2088492411650162548,4784,,False,12,28
118,1,2015,7,5,4077,-2088492411650162548,4784,,False,16,23
118,1,2015,7,5,4442,-2088492411650162548,4784,Bad Card Number,False,16,26
118,1,2015,7,6,4955,-2088492411650162548,4784,,False,6,29
118,1,2015,7,6,4627,-2088492411650162548,4784,,False,12,23
118,1,2015,7,6,4425,-2088492411650162548,4784,,False,12,36
118,1,2015,7,6,6553,-2088492411650162548,4784,,False,16,20
118,1,2015,7,7,4015,-2088492411650162548,4784,,False,12,12
118,1,2015,7,7,3771,-2088492411650162548,4784,,False,16,27
118,1,2015,7,8,3949,-2088492411650162548,4784,,False,6,23
118,1,2015,7,8,4486,-2088492411650162548,4784,,False,12,29
118,1,2015,7,8,3276,-2088492411650162548,4784,,False,16,2
118,1,2015,7,9,4559,-2088492411650162548,4784,,False,5,54
118,1,2015,7,9,1601,-2088492411650162548,4784,,False,6,17
118,1,2015,7,9,4960,-2088492411650162548,4784,,False,11,33
118,1,2015,7,9,3652,-2088492411650162548,4784,,False,12,23
118,1,2015,7,9,4893,-2088492411650162548,4784,,False,16,14
118,1,2015,7,10,4260,-2088492411650162548,4784,,False,5,43
118,1,2015,7,10,4695,-2088492411650162548,4784,,False,6,23
118,1,2015,7,10,5562,-2088492411650162548,4784,,False,12,3
118,1,2015,7,10,4813,-2088492411650162548,4784,,False,16,13
118,1,2015,7,12,4723,-2088492411650162548,4784,,False,6,26
118,1,2015,7,12,5167,-2088492411650162548,4784,,False,6,51
118,1,2015,7,12,5008,-2088492411650162548,4784,,False,12,2
118,1,2015,7,12,5977,-2088492411650162548,4784,,False,16,27
118,1,2015,7,13,2186,7035602569409149834,5311,,False,15,4
118,1,2015,7,14,4623,-2088492411650162548,4784,,False,5,30
118,1,2015,7,14,4102,-2088492411650162548,4784,Bad Card Number,False,5,47
118,1,2015,7,14,6403,-2088492411650162548,4784,,False,6,15
118,1,2015,7,14,3889,-2088492411650162548,4784,,False,12,19
118,1,2015,7,14,4998,-2088492411650162548,4784,,False,12,52
118,1,2015,7,14,57875,-8112988161765547736,4511,,False,13,0
118,1,2015,7,14,4674,-2088492411650162548,4784,,False,16,24
118,1,2015,7,15,4150,-2088492411650162548,4784,,False,6,0
118,1,2015,7,15,3618,-2088492411650162548,4784,,False,12,16
118,1,2015,7,15,6342,-2088492411650162548,4784,,False,16,14
118,1,2015,7,16,5465,-2088492411650162548,4784,,False,16,10
118,1,2015,7,17,3685,-2088492411650162548,4784,,False,6,12
118,1,2015,7,17,4746,-2088492411650162548,4784,,False,12,22
118,1,2015,7,17,10631,4241336128694185533,4814,,False,14,18
118,1,2015,7,18,5567,-2088492411650162548,4784,,False,6,5
118,1,2015,7,18,5748,-2088492411650162548,4784,,False,12,8
118,1,2015,7,18,4687,-2088492411650162548,4784,,False,16,12
118,1,2015,7,19,3647,-2088492411650162548,4784,,False,6,22
118,1,2015,7,19,4249,-2088492411650162548,4784,,False,12,25
118,1,2015,7,19,4208,-2088492411650162548,4784,,False,16,22
118,1,2015,7,20,5831,-2088492411650162548,4784,,False,11,49
118,1,2015,7,20,3710,-2088492411650162548,4784,,False,12,17
118,1,2015,7,20,5247,-2088492411650162548,4784,,False,16,4
118,1,2015,7,21,5209,-2088492411650162548,4784,,False,16,29
118,1,2015,7,22,4705,-2088492411650162548,4784,,False,6,9
118,1,2015,7,22,4226,-2088492411650162548,4784,,False,16,10
118,1,2015,7,23,3682,-2088492411650162548,4784,,False,6,26
118,1,2015,7,23,3365,-2088492411650162548,4784,,False,16,21
118,1,2015,7,24,6098,-2088492411650162548,4784,,False,5,55
118,1,2015,7,24,3070,-2088492411650162548,4784,,False,6,3
118,1,2015,7,24,4258,-2088492411650162548,4784,,False,7,0
118,1,2015,7,24,4232,-2088492411650162548,4784,,False,16,27
118,1,2015,7,25,4364,-2088492411650162548,4784,,False,6,13
118,1,2015,7,25,4839,-2088492411650162548,4784,,False,6,53
118,1,2015,7,25,5857,-2088492411650162548,4784,,False,12,3
118,1,2015,7,25,6201,-2088492411650162548,4784,,False,16,27
118,1,2015,7,25,5233,-2088492411650162548,4784,Technical Glitch,False,16,32
118,1,2015,7,25,4044,-2088492411650162548,4784,,False,16,49
118,1,2015,7,26,4478,-2088492411650162548,4784,,False,6,10
118,1,2015,7,26,4703,-2088492411650162548,4784,,False,6,44
118,1,2015,7,26,6065,-2088492411650162548,4784,,False,12,5
118,1,2015,7,26,6560,-2088492411650162548,4784,,False,16,26
118,1,2015,7,27,2449,-2088492411650162548,4784,,False,6,19
118,1,2015,7,27,5307,-2088492411650162548,4784,,False,16,0
118,1,2015,7,28,4486,-2088492411650162548,4784,,False,6,15
118,1,2015,7,28,4772,-2088492411650162548,4784,,False,12,25
118,1,2015,7,28,4025,-2088492411650162548,4784,,False,16,28
118,1,2015,7,29,4402,-2088492411650162548,4784,,False,12,5
118,1,2015,7,29,4139,-2088492411650162548,4784,,False,16,17
118,1,2015,7,30,4409,-2088492411650162548,4784,,False,16,0
118,1,2015,7,30,4281,-2088492411650162548,4784,,False,16,41
118,1,2015,7,31,5029,-2088492411650162548,4784,,False,6,12
118,1,2015,7,31,5659,-2088492411650162548,4784,,False,12,0
118,1,2015,7,31,5915,-2088492411650162548,4784,,False,16,0
118,1,2015,8,1,2086,-2088492411650162548,4784,,False,6,29
118,1,2015,8,1,5023,-2088492411650162548,4784,,False,12,7
118,1,2015,8,1,5432,-2088492411650162548,4784,,False,16,14
118,1,2015,8,2,1792,-2042049018365856408,5815,,False,4,25
118,1,2015,8,2,3523,-2088492411650162548,4784,,False,6,26
118,1,2015,8,2,6602,-2088492411650162548,4784,,False,6,46
118,1,2015,8,2,4962,-2088492411650162548,4784,,False,12,9
118,1,2015,8,2,4988,-2088492411650162548,4784,,False,16,21
118,1,2015,8,3,5390,-2088492411650162548,4784,,False,5,58
118,1,2015,8,3,3816,-2088492411650162548,4784,,False,6,5
118,1,2015,8,3,4429,-2088492411650162548,4784,,False,12,13
118,1,2015,8,3,4064,-2088492411650162548,4784,,False,15,38
118,1,2015,8,3,5663,-2088492411650162548,4784,,False,16,13
118,1,2015,8,4,5468,-2088492411650162548,4784,,False,6,27
118,1,2015,8,4,5264,-2088492411650162548,4784,,False,11,52
118,1,2015,8,4,4803,-2088492411650162548,4784,,False,12,1
118,1,2015,8,4,5788,-2088492411650162548,4784,,False,13,21
118,1,2015,8,4,5801,-2088492411650162548,4784,Bad Expiration,False,16,0
118,1,2015,8,4,4540,-2088492411650162548,4784,Insufficient Balance,False,16,29
118,1,2015,8,5,5448,-2088492411650162548,4784,,False,6,20
118,1,2015,8,5,4326,-2088492411650162548,4784,,False,11,57
118,1,2015,8,5,4824,-2088492411650162548,4784,,False,12,29
118,1,2015,8,5,4228,-2088492411650162548,4784,,False,12,40
118,1,2015,8,5,4374,-2088492411650162548,4784,,False,16,8
118,1,2015,8,6,4257,-2088492411650162548,4784,,False,6,0
118,1,2015,8,6,4112,-2088492411650162548,4784,,False,12,7
118,1,2015,8,6,4981,-2088492411650162548,4784,,False,16,21
118,1,2015,8,7,5024,-2088492411650162548,4784,,False,5,57
118,1,2015,8,7,4813,-2088492411650162548,4784,,False,6,22
118,1,2015,8,7,4708,-2088492411650162548,4784,,False,12,19
118,1,2015,8,7,4372,-2088492411650162548,4784,,False,15,35
118,1,2015,8,7,4457,-2088492411650162548,4784,,False,16,2
118,1,2015,8,8,3522,-2088492411650162548,4784,,False,6,25
118,1,2015,8,8,4799,-2088492411650162548,4784,,False,7,9
118,1,2015,8,8,4337,-2088492411650162548,4784,,False,12,20
118,1,2015,8,8,4236,-2088492411650162548,4784,,False,16,1
118,1,2015,8,9,5256,-2088492411650162548,4784,,False,6,8
118,1,2015,8,9,5218,-2088492411650162548,4784,,False,11,43
118,1,2015,8,9,4231,-2088492411650162548,4784,,False,12,0
118,1,2015,8,9,2434,-2088492411650162548,4784,,False,16,1
118,1,2015,8,10,4636,-2088492411650162548,4784,,False,6,28
118,1,2015,8,10,5750,-2088492411650162548,4784,,False,6,52
118,1,2015,8,10,3439,-2088492411650162548,4784,,False,12,27
118,1,2015,8,10,5860,-2088492411650162548,4784,,False,13,19
118,1,2015,8,10,4606,-2088492411650162548,4784,,False,15,46
118,1,2015,8,10,7666,-2088492411650162548,4784,,False,16,0
118,1,2015,8,11,6210,-2088492411650162548,4784,,False,6,18
118,1,2015,8,11,3323,-2088492411650162548,4784,,False,12,9
118,1,2015,8,11,4682,-2088492411650162548,4784,,False,16,57
118,1,2015,8,12,4674,-2088492411650162548,4784,,False,6,25
118,1,2015,8,12,4277,-2088492411650162548,4784,,False,12,1
118,1,2015,8,12,5421,-2088492411650162548,4784,,False,16,26
118,1,2015,8,13,5516,-2088492411650162548,4784,,False,6,11
118,1,2015,8,13,4572,-2088492411650162548,4784,,False,12,9
118,1,2015,8,13,3426,-2088492411650162548,4784,,False,16,28
118,1,2015,8,14,4756,-2088492411650162548,4784,,False,12,3
118,1,2015,8,14,5350,-2088492411650162548,4784,,False,16,11
118,1,2015,8,15,6409,-2088492411650162548,4784,,False,6,11
118,1,2015,8,15,3352,-2088492411650162548,4784,,False,12,5
118,1,2015,8,15,5405,-2088492411650162548,4784,,False,16,3
118,1,2015,8,15,4271,-2088492411650162548,4784,,False,16,53
118,1,2015,8,16,5502,-2088492411650162548,4784,,False,6,18
118,1,2015,8,16,5536,-2088492411650162548,4784,,False,12,12
118,1,2015,8,16,2618,-7421093378627544099,5311,,False,15,30
118,1,2015,8,16,5015,-2088492411650162548,4784,,False,16,23
118,1,2015,8,16,5829,-2088492411650162548,4784,,False,16,34
118,1,2015,8,17,6459,-2088492411650162548,4784,,False,6,26
118,1,2015,8,17,4869,-2088492411650162548,4784,Insufficient Balance,False,12,25
118,1,2015,8,17,3937,-2088492411650162548,4784,,False,12,26
118,1,2015,8,17,4847,-2088492411650162548,4784,,False,16,12
118,1,2015,8,18,4191,-2088492411650162548,4784,,False,6,1
118,1,2015,8,18,5985,-2088492411650162548,4784,,False,6,34
118,1,2015,8,19,4792,-2088492411650162548,4784,,False,6,10
118,1,2015,8,19,1155,-2088492411650162548,4784,,False,12,14
118,1,2015,8,19,4078,-2088492411650162548,4784,,False,16,22
118,1,2015,8,20,5101,-2088492411650162548,4784,,False,12,7
118,1,2015,8,20,4558,-2088492411650162548,4784,,False,15,51
118,1,2015,8,21,4133,-2088492411650162548,4784,,False,6,11
118,1,2015,8,21,5782,-2088492411650162548,4784,,False,12,18
118,1,2015,8,22,4800,-2088492411650162548,4784,,False,6,6
118,1,2015,8,22,4334,-2088492411650162548,4784,,False,12,20
118,1,2015,8,22,1331,-7421093378627544099,5311,,False,15,12
118,1,2015,8,23,4507,-2088492411650162548,4784,,False,6,27
118,1,2015,8,23,4460,-2088492411650162548,4784,,False,6,54
118,1,2015,8,23,5019,-2088492411650162548,4784,,False,12,20
118,1,2015,8,23,6738,-2088492411650162548,4784,,False,16,25
118,1,2015,8,24,4787,-2088492411650162548,4784,,False,6,21
118,1,2015,8,24,5139,-2088492411650162548,4784,,False,6,50
118,1,2015,8,24,2787,-2088492411650162548,4784,,False,12,1
118,1,2015,8,24,4763,-2088492411650162548,4784,,False,16,28
118,1,2015,8,25,4374,-2088492411650162548,4784,,False,6,26
118,1,2015,8,25,3664,-2088492411650162548,4784,,False,7,7
118,1,2015,8,25,4411,-2088492411650162548,4784,,False,11,15
118,1,2015,8,25,3015,-2088492411650162548,4784,,False,12,45
118,1,2015,8,25,4636,-2088492411650162548,4784,Bad Expiration,False,16,20
118,1,2015,8,25,2474,-2088492411650162548,4784,,False,16,27
118,1,2015,8,26,3877,-2088492411650162548,4784,,False,5,31
118,1,2015,8,26,5446,-2088492411650162548,4784,,False,6,5
118,1,2015,8,26,4723,-2088492411650162548,4784,,False,16,16
118,1,2015,8,26,5563,-2088492411650162548,4784,,False,16,55
118,1,2015,8,27,3408,-2088492411650162548,4784,,False,12,10
118,1,2015,8,27,5036,-2088492411650162548,4784,,False,16,12
118,1,2015,8,28,5642,-2088492411650162548,4784,,False,6,36
118,1,2015,8,28,5967,-2088492411650162548,4784,Bad CVV,False,6,45
118,1,2015,8,28,4350,-2088492411650162548,4784,,False,12,24
118,1,2015,8,28,5370,-2088492411650162548,4784,,False,15,51
118,1,2015,8,29,4874,-2088492411650162548,4784,,False,12,18
118,1,2015,8,29,5387,-2088492411650162548,4784,,False,16,27
118,1,2015,8,30,6087,-2088492411650162548,4784,,False,6,23
118,1,2015,8,30,5714,-2088492411650162548,4784,Bad Card Number,False,12,13
118,1,2015,8,30,4974,-2088492411650162548,4784,,False,12,16
118,1,2015,8,30,5654,-2088492411650162548,4784,,False,16,0
118,1,2015,8,31,5000,-2088492411650162548,4784,,False,15,13
118,1,2015,8,31,4127,-2088492411650162548,4784,,False,15,48
118,1,2015,8,31,4571,-2088492411650162548,4784,,False,16,0
118,1,2015,9,1,3839,-2088492411650162548,4784,,False,5,51
118,1,2015,9,1,4943,-2088492411650162548,4784,,False,12,26
118,1,2015,9,1,4710,-2088492411650162548,4784,,False,15,42
118,1,2015,9,1,4240,-2088492411650162548,4784,,False,16,0
118,1,2015,9,1,4844,-2088492411650162548,4784,Bad CVV,False,16,10
118,1,2015,9,2,4105,-2088492411650162548,4784,,False,16,19
118,1,2015,9,3,4407,-2088492411650162548,4784,,False,6,9
118,1,2015,9,3,3009,-2088492411650162548,4784,,False,12,28
118,1,2015,9,4,5630,-2088492411650162548,4784,,False,5,39
118,1,2015,9,4,4488,-2088492411650162548,4784,,False,12,13
118,1,2015,9,4,1864,-2088492411650162548,4784,,False,12,35
118,1,2015,9,4,4988,-2088492411650162548,4784,,False,16,11
118,1,2015,9,5,4523,-2088492411650162548,4784,,False,6,10
118,1,2015,9,5,2268,-4241409341442030551,7349,,False,11,37
118,1,2015,9,5,4968,-2088492411650162548,4784,,False,12,10
118,1,2015,9,5,3306,-2088492411650162548,4784,,False,16,15
118,1,2015,9,6,5016,-2088492411650162548,4784,,False,12,16
118,1,2015,9,6,4991,-2088492411650162548,4784,,False,16,28
118,1,2015,9,7,5841,-2088492411650162548,4784,,False,6,23
118,1,2015,9,7,5749,-2088492411650162548,4784,,False,16,8
118,1,2015,9,8,4009,-2088492411650162548,4784,,False,6,8
118,1,2015,9,8,5037,-2088492411650162548,4784,,False,12,18
118,1,2015,9,8,4626,-2088492411650162548,4784,,False,16,12
118,1,2015,9,10,1753,-2042049018365856408,5815,,False,4,7
118,1,2015,9,10,3085,-2088492411650162548,4784,,False,5,23
118,1,2015,9,10,4729,-2088492411650162548,4784,,False,6,12
118,1,2015,9,10,4613,-2088492411650162548,4784,,False,12,4
118,1,2015,9,11,5973,-2088492411650162548,4784,,False,6,7
118,1,2015,9,11,4919,-2088492411650162548,4784,,False,12,56
118,1,2015,9,12,4628,-2088492411650162548,4784,,False,12,17
118,1,2015,9,12,5058,-2088492411650162548,4784,,False,16,19
118,1,2015,9,13,4226,-2088492411650162548,4784,,False,6,22
118,1,2015,9,13,6853,-2088492411650162548,4784,,False,6,38
118,1,2015,9,13,3326,-2088492411650162548,4784,,False,16,14
118,1,2015,9,14,4067,-2088492411650162548,4784,,False,6,8
118,1,2015,9,14,4287,-2088492411650162548,4784,,False,12,17
118,1,2015,9,14,4703,-2088492411650162548,4784,,False,16,26
118,1,2015,9,15,5164,-2088492411650162548,4784,,False,6,0
118,1,2015,9,15,5499,-2088492411650162548,4784,,False,12,7
118,1,2015,9,15,4635,-2088492411650162548,4784,,False,16,3
118,1,2015,9,16,3618,-2088492411650162548,4784,,False,6,10
118,1,2015,9,16,5083,-2088492411650162548,4784,,False,6,51
118,1,2015,9,16,3813,-2088492411650162548,4784,,False,12,17
118,1,2015,9,16,4164,-2088492411650162548,4784,,False,16,26
118,1,2015,9,17,4784,-2088492411650162548,4784,,False,15,36
118,1,2015,9,17,4652,-2088492411650162548,4784,,False,16,7
118,1,2015,9,18,5246,-2088492411650162548,4784,,False,6,28
118,1,2015,9,18,3535,-2088492411650162548,4784,,False,12,0
118,1,2015,9,18,6079,-2088492411650162548,4784,,False,16,14
118,1,2015,9,19,1613,-2088492411650162548,4784,,False,6,19
118,1,2015,9,19,5569,-2088492411650162548,4784,,False,12,15
118,1,2015,9,19,4239,-2088492411650162548,4784,,False,15,47
118,1,2015,9,19,2430,-2088492411650162548,4784,,False,16,7
118,1,2015,9,20,3699,-2088492411650162548,4784,,False,6,8
118,1,2015,9,20,4396,-2088492411650162548,4784,,False,12,16
118,1,2015,9,20,4639,-2088492411650162548,4784,,False,13,1
118,1,2015,9,20,3317,-2088492411650162548,4784,,False,16,12
118,1,2015,9,20,5672,-2088492411650162548,4784,,False,16,37
118,1,2015,9,21,6067,-2088492411650162548,4784,,False,6,13
118,1,2015,9,21,5866,-2088492411650162548,4784,,False,6,50
118,1,2015,9,21,4226,-2088492411650162548,4784,,False,12,11
118,1,2015,9,21,6240,-2088492411650162548,4784,,False,16,7
118,1,2015,9,22,4689,-2088492411650162548,4784,,False,6,26
118,1,2015,9,22,4514,-2088492411650162548,4784,,False,12,22
118,1,2015,9,22,4701,-2088492411650162548,4784,,False,16,7
118,1,2015,9,23,3845,-2088492411650162548,4784,,False,6,17
118,1,2015,9,23,4539,-2088492411650162548,4784,,False,12,27
118,1,2015,9,23,2460,-7421093378627544099,5311,,False,15,11
118,1,2015,9,23,3407,-2088492411650162548,4784,,False,15,27
118,1,2015,9,24,6424,-2088492411650162548,4784,,False,6,6
118,1,2015,9,24,5079,-2088492411650162548,4784,,False,12,18
118,1,2015,9,25,3139,-2088492411650162548,4784,,False,12,27
118,1,2015,9,25,5264,-2088492411650162548,4784,,False,16,21
118,1,2015,9,26,4624,-2088492411650162548,4784,,False,6,7
118,1,2015,9,26,4923,-2088492411650162548,4784,,False,12,14
118,1,2015,9,26,5655,-2088492411650162548,4784,,False,12,46
118,1,2015,9,26,10049,-7421093378627544099,5311,,False,14,8
118,1,2015,9,26,3395,-2088492411650162548,4784,,False,16,17
118,1,2015,9,27,4445,-2088492411650162548,4784,,False,11,30
118,1,2015,9,27,5365,-2088492411650162548,4784,,False,16,8
118,1,2015,9,28,5879,-2088492411650162548,4784,,False,6,5
118,1,2015,9,28,4408,5625828905483550857,7922,,False,7,4
118,1,2015,9,28,5483,-2088492411650162548,4784,,False,12,17
118,1,2015,9,28,3467,-2088492411650162548,4784,,False,16,50
118,1,2015,9,29,4624,-2088492411650162548,4784,,False,16,1
118,1,2015,9,30,5851,-2088492411650162548,4784,,False,6,19
118,1,2015,10,1,4952,-2088492411650162548,4784,,False,6,18
118,1,2015,10,1,2988,-2088492411650162548,4784,,False,6,31
118,1,2015,10,1,2905,-2088492411650162548,4784,,False,12,19
118,1,2015,10,2,3195,-2088492411650162548,4784,,False,6,20
118,1,2015,10,2,4419,-2088492411650162548,4784,,False,6,34
118,1,2015,10,2,3236,-2088492411650162548,4784,,False,12,25
118,1,2015,10,3,2070,-521141999023077663,5815,,False,4,28
